Event start date;Actor specified;Actor specified 1;Actor specified 2;Actor 1;Actor 2;Oblast number;Year
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;UDAR;Gromadyanska pozytsia;873;370;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;UDAR;Nastup;873;539;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;BYT;Svidomo;103;822;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;BYT;Gromadyanska pozytsia;103;370;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;BYT;Nastup;103;539;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;Svidomo;Gromadyanska pozytsia;822;370;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;Svidomo;Nastup;822;539;10;2013
07.02.2013;Svoboda, UDAR, BYT, Svidomo, Gromadyanska pozytsia, Nastup;Gromadyanska pozytsia;Nastup;370;539;10;2013
08.02.2013;UDAR, BYT;UDAR;BYT;873;103;10;2013
11.02.2013;For Life animal rights society, Radical party;For Life;Radical Party;303;678;10;2013
14.02.2013;Labor Protection, Autonomous Resistance;Labor Protection;Autonomous Resistance;471;72;10;2013
18.02.2013;Save Old Kyiv, Svoboda, BYT;Save Old Kyiv;Svoboda;723;823;10;2013
18.02.2013;Save Old Kyiv, Svoboda, BYT;Save Old Kyiv;BYT;723;103;10;2013
18.02.2013;Save Old Kyiv, Svoboda, BYT;Svoboda;BYT;823;103;10;2013
21.02.2013;Svoboda, Nastup, Kyivske Viche;Svoboda;Nastup;823;539;10;2013
21.02.2013;Svoboda, Nastup, Kyivske Viche;Svoboda;Kyiv Viche;823;465;10;2013
21.02.2013;Svoboda, Nastup, Kyivske Viche;Nastup;Kyiv Viche;539;465;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;BYT;UDAR;103;873;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;BYT;Svoboda;103;823;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;BYT;European Party of Ukraine;103;265;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;UDAR;Svoboda;873;823;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;UDAR;European Party of Ukraine;873;265;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;Svoboda;European Party of Ukraine;823;265;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;BYT;UDAR;103;873;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;BYT;Svoboda;103;823;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;BYT;European Party of Ukraine;103;265;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;UDAR;Svoboda;873;823;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;UDAR;European Party of Ukraine;873;265;10;2013
25.02.2013;BYT, UDAR,Svoboda, European party;Svoboda;European Party of Ukraine;823;265;10;2013
25.02.2013;Coalition against discrimination, Insight;Coalition against discrimination;Insight;168;409;10;2013
27.02.2013;Direct Action, Vidsich;Direct Action;Vidsich;225;986;10;2013
01.03.2013;Svoboda, BYT;Svoboda;BYT;823;103;10;2013
02.03.2013;UDAR, BYT, Svoboda, Save Old Kyiv;UDAR;BYT;873;103;10;2013
02.03.2013;UDAR, BYT, Svoboda, Save Old Kyiv;UDAR;Svoboda;873;823;10;2013
02.03.2013;UDAR, BYT, Svoboda, Save Old Kyiv;UDAR;Save Old Kyiv;873;723;10;2013
02.03.2013;UDAR, BYT, Svoboda, Save Old Kyiv;BYT;Svoboda;103;823;10;2013
02.03.2013;UDAR, BYT, Svoboda, Save Old Kyiv;BYT;Save Old Kyiv;103;723;10;2013
02.03.2013;UDAR, BYT, Svoboda, Save Old Kyiv;Svoboda;Save Old Kyiv;823;723;10;2013
05.03.2013;Svoboda, BYT;Svoboda;BYT;823;103;10;2013
06.03.2013;Svoboda, BYT;Svoboda;BYT;823;103;10;2013
06.03.2013;4Reva, Committee for Political Prisoners Release, Black Committee;4Reva;Committee for Political Prisoners Liberation;1;171;10;2013
06.03.2013;4Reva, Committee for Political Prisoners Release, Black Committee;4Reva;Black Committee;1;85;10;2013
06.03.2013;4Reva, Committee for Political Prisoners Release, Black Committee;Committee for Political Prisoners Liberation;Black Committee;171;85;10;2013
06.03.2013;Transparency International, Civic Monitoring of Corruption Prevention Programme Realization;Transparency International;Civic Monitoring of Corruption Prevention Programme Realization;865;159;10;2013
07.03.2013;Svoboda, BYT;Svoboda;BYT;823;103;10;2013
08.03.2013;Insight, Direct Action, Feminist Offensive, Left Opposition;Insight;Direct Action;409;225;10;2013
08.03.2013;Insight, Direct Action, Feminist Offensive, Left Opposition;Insight;Feminist Offensive;409;286;10;2013
08.03.2013;Insight, Direct Action, Feminist Offensive, Left Opposition;Insight;Left Opposition;409;477;10;2013
08.03.2013;Insight, Direct Action, Feminist Offensive, Left Opposition;Direct Action;Feminist Offensive;225;286;10;2013
08.03.2013;Insight, Direct Action, Feminist Offensive, Left Opposition;Direct Action;Left Opposition;225;477;10;2013
08.03.2013;Insight, Direct Action, Feminist Offensive, Left Opposition;Feminist Offensive;Left Opposition;286;477;10;2013
08.03.2013;Social National Assembly, Open Circle;SNA (Social National Assembly);Open Circle;754;582;10;2013
08.03.2013;Ukrainian business (Ukrainska sprava), SUM;Ukrainian business (Ukrainska sprava);SUM;883;817;10;2013
15.03.2013;Black Committee, Committee for Prisoners' Release;Black Committee;Committee for Political Prisoners Liberation;85;171;10;2013
20.03.2013;Svoboda, Save Old Kyiv;Svoboda;Save Old Kyiv;823;723;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Svoboda;KUN;823;454;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Svoboda;Peoples Party of Ukraine;823;632;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Svoboda;Our Ukraine;823;604;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Svoboda;UNA-UNSO;823;920;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;KUN;Peoples Party of Ukraine;454;632;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;KUN;Our Ukraine;454;604;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;KUN;UNA-UNSO;454;920;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Peoples Party of Ukraine;Our Ukraine;632;604;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Peoples Party of Ukraine;UNA-UNSO;632;920;10;2013
20.03.2013;Svoboda, KUN, Peoples Party of Ukraine, Our Ukraine, UNA-UNSO;Our Ukraine;UNA-UNSO;604;920;10;2013
25.03.2013;National Alliance, Svoboda, UNA-UNSO, KUN;National Alliance;Svoboda;540;823;10;2013
25.03.2013;National Alliance, Svoboda, UNA-UNSO, KUN;National Alliance;UNA-UNSO;540;920;10;2013
25.03.2013;National Alliance, Svoboda, UNA-UNSO, KUN;National Alliance;KUN;540;454;10;2013
25.03.2013;National Alliance, Svoboda, UNA-UNSO, KUN;Svoboda;UNA-UNSO;823;920;10;2013
25.03.2013;National Alliance, Svoboda, UNA-UNSO, KUN;Svoboda;KUN;823;454;10;2013
25.03.2013;National Alliance, Svoboda, UNA-UNSO, KUN;UNA-UNSO;KUN;920;454;10;2013
27.03.2013;BYT, Youth Movement of Kiev;BYT;Youth Movement of Kiev;103;1053;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;UDAR;823;873;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;BYT;823;103;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;Common Cause;823;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;UDAR;BYT;873;103;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;UDAR;Common Cause;873;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;BYT;Common Cause;103;176;10;2013
02.04.2013;Kyivske Viche, European Party of Ukraine, PR;Kyiv Viche;European Party of Ukraine;465;265;10;2013
02.04.2013;Kyivske Viche, European Party of Ukraine, PR;Kyiv Viche;PR;465;649;10;2013
02.04.2013;Kyivske Viche, European Party of Ukraine, PR;European Party of Ukraine;PR;265;649;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;UDAR;823;873;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;BYT;823;103;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;Common Cause;823;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;UDAR;BYT;873;103;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;UDAR;Common Cause;873;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;BYT;Common Cause;103;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;UDAR;823;873;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;BYT;823;103;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;Svoboda;Common Cause;823;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;UDAR;BYT;873;103;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;UDAR;Common Cause;873;176;10;2013
02.04.2013;Svoboda, UDAR, BYT, Common Cause;BYT;Common Cause;103;176;10;2013
04.04.2013;PR, Youth for European Integration;PR;Youth for European Integration;649;1047;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;Svoboda;UDAR;823;873;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;Svoboda;BYT;823;103;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;Svoboda;FoC;823;290;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;Svoboda;European Party of Ukraine;823;265;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;Svoboda;KUN;823;454;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;UDAR;BYT;873;103;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;UDAR;FoC;873;290;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;UDAR;European Party of Ukraine;873;265;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;UDAR;KUN;873;454;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;BYT;FoC;103;290;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;BYT;European Party of Ukraine;103;265;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;BYT;KUN;103;454;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;FoC;European Party of Ukraine;290;265;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;FoC;KUN;290;454;10;2013
07.04.2013;Svoboda, UDAR, BYT, FoC, European Party, KUN;European Party of Ukraine;KUN;265;454;10;2013
11.04.2013;Svoboda, BYT, UDAR;Svoboda;BYT;823;103;10;2013
11.04.2013;Svoboda, BYT, UDAR;Svoboda;UDAR;823;873;10;2013
11.04.2013;Svoboda, BYT, UDAR;BYT;UDAR;103;873;10;2013
17.04.2013;KUN, UNA-UNSO, Peoples Party of Ukraine, Our Ukraine;KUN;UNA-UNSO;454;920;10;2013
17.04.2013;KUN, UNA-UNSO, Peoples Party of Ukraine, Our Ukraine;KUN;Peoples Party of Ukraine;454;632;10;2013
17.04.2013;KUN, UNA-UNSO, Peoples Party of Ukraine, Our Ukraine;KUN;Our Ukraine;454;604;10;2013
17.04.2013;KUN, UNA-UNSO, Peoples Party of Ukraine, Our Ukraine;UNA-UNSO;Peoples Party of Ukraine;920;632;10;2013
17.04.2013;KUN, UNA-UNSO, Peoples Party of Ukraine, Our Ukraine;UNA-UNSO;Our Ukraine;920;604;10;2013
17.04.2013;KUN, UNA-UNSO, Peoples Party of Ukraine, Our Ukraine;Peoples Party of Ukraine;Our Ukraine;632;604;10;2013
01.05.2013;Labor Protection, Autonomous Resistance;Labor Protection;Autonomous Resistance;471;72;10;2013
03.05.2013;Bratstvo, Save Life;Bratstvo;Save Life;96;720;10;2013
14.05.2013;New Genofond, Zhyve Kaminnya, Ukraine for life, Youth Community Power;New Genofond;Zhyve Kaminnya;556;1079;10;2013
14.05.2013;New Genofond, Zhyve Kaminnya, Ukraine for life, Youth Community Power;New Genofond;Ukraine for life;556;878;10;2013
14.05.2013;New Genofond, Zhyve Kaminnya, Ukraine for life, Youth Community Power;New Genofond;Youth Community Power;556;1043;10;2013
14.05.2013;New Genofond, Zhyve Kaminnya, Ukraine for life, Youth Community Power;Zhyve Kaminnya;Ukraine for life;1079;878;10;2013
14.05.2013;New Genofond, Zhyve Kaminnya, Ukraine for life, Youth Community Power;Zhyve Kaminnya;Youth Community Power;1079;1043;10;2013
14.05.2013;New Genofond, Zhyve Kaminnya, Ukraine for life, Youth Community Power;Ukraine for life;Youth Community Power;878;1043;10;2013
18.05.2013;PR, Young Regions;PR;Young Regions;649;1036;10;2013
18.05.2013;Svoboda, BYT, Udar, Selyanskyi Front;Svoboda;BYT;823;103;10;2013
18.05.2013;Svoboda, BYT, Udar, Selyanskyi Front;Svoboda;UDAR;823;873;10;2013
18.05.2013;Svoboda, BYT, Udar, Selyanskyi Front;Svoboda;Peasant Front;823;618;10;2013
18.05.2013;Svoboda, BYT, Udar, Selyanskyi Front;BYT;UDAR;103;873;10;2013
18.05.2013;Svoboda, BYT, Udar, Selyanskyi Front;BYT;Peasant Front;103;618;10;2013
18.05.2013;Svoboda, BYT, Udar, Selyanskyi Front;UDAR;Peasant Front;873;618;10;2013
18.05.2013;PR, Young Regions;PR;Young Regions;649;1036;10;2013
18.05.2013;Common Cause, Nastup;Common Cause;Nastup;176;539;10;2013
19.05.2013;Chernobyl victims, Union of disabled Chornobyl;Chornobyl victims;Union of disabled Chornobyl;135;934;10;2013
19.05.2013;Feminist Offensive, Direct Action, AST;Feminist Offensive;Direct Action;286;225;10;2013
19.05.2013;Feminist Offensive, Direct Action, AST;Feminist Offensive;AST;286;67;10;2013
19.05.2013;Feminist Offensive, Direct Action, AST;Direct Action;AST;225;67;10;2013
20.05.2013;Svoboda, BYT, Independent media trade-union, National Union of Journalists;Svoboda;BYT;823;103;10;2013
20.05.2013;Svoboda, BYT, Independent media trade-union, National Union of Journalists;Svoboda;Independent media trade union of Ukraine (NMPU);823;395;10;2013
20.05.2013;Svoboda, BYT, Independent media trade-union, National Union of Journalists;Svoboda;National Union of Journalists;823;547;10;2013
20.05.2013;Svoboda, BYT, Independent media trade-union, National Union of Journalists;BYT;Independent media trade union of Ukraine (NMPU);103;395;10;2013
20.05.2013;Svoboda, BYT, Independent media trade-union, National Union of Journalists;BYT;National Union of Journalists;103;547;10;2013
20.05.2013;Svoboda, BYT, Independent media trade-union, National Union of Journalists;Independent media trade union of Ukraine (NMPU);National Union of Journalists;395;547;10;2013
25.05.2013;Svoboda, UDAR;Svoboda;UDAR;823;873;10;2013
25.05.2013;Eurasian Youth Union (ESM), Orthodox believers, Resistance (Soprotivlenie);Eurasian Youth Union (ESM);Orthodox believers;260;593;10;2013
25.05.2013;Eurasian Youth Union (ESM), Orthodox believers, Resistance (Soprotivlenie);Eurasian Youth Union (ESM);Resistance;260;585;10;2013
25.05.2013;Eurasian Youth Union (ESM), Orthodox believers, Resistance (Soprotivlenie);Orthodox believers;Resistance;593;585;10;2013
26.05.2013;Save Old Kyiv, Forum of Kyiv Rescue;Save Old Kyiv;Forum of Kyiv Rescue;723;317;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Svidomo;Nastup;822;539;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Svidomo;Save Old Kyiv;822;723;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Svidomo;Our Kyiv;822;600;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Svidomo;Svoboda;822;823;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Nastup;Save Old Kyiv;539;723;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Nastup;Our Kyiv;539;600;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Nastup;Svoboda;539;823;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Save Old Kyiv;Our Kyiv;723;600;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Save Old Kyiv;Svoboda;723;823;10;2013
02.06.2013;Svidomo, Nastup, Save old Kyiv, Our Kyiv, Svoboda;Our Kyiv;Svoboda;600;823;10;2013
03.06.2013;Direct Action, Turkish community of Kyiv;Direct Action;Turkish community of Kyiv;225;870;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Sober Ukraine;Volunteering Movement Space of Freedom;758;992;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Sober Ukraine;For Smoking-Free Ukraine;758;305;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Sober Ukraine;Life;758;491;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Sober Ukraine;Tabletochka;758;826;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Sober Ukraine;StreetWorkout;758;800;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Volunteering Movement Space of Freedom;For Smoking-Free Ukraine;992;305;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Volunteering Movement Space of Freedom;Life;992;491;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Volunteering Movement Space of Freedom;Tabletochka;992;826;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Volunteering Movement Space of Freedom;StreetWorkout;992;800;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;For Smoking-Free Ukraine;Life;305;491;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;For Smoking-Free Ukraine;Tabletochka;305;826;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;For Smoking-Free Ukraine;StreetWorkout;305;800;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Life;Tabletochka;491;826;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Life;StreetWorkout;491;800;10;2013
03.06.2013;For Sober Ukraine,Volunteering Movement Space of Freedom, For Smoking-Free Ukraine, Life, Tabletochka, StreetWorkout Ukraine;Tabletochka;StreetWorkout;826;800;10;2013
07.06.2013;Svoboda, UDAR;Svoboda;UDAR;823;873;10;2013
07.06.2013;Black Committee, Committee for Liberation of Political Prisoners;Black Committee;Committee for Political Prisoners Liberation;85;171;10;2013
12.06.2013;Vidsich, FRI, Institute Republica;Vidsich;FRI;986;337;10;2013
12.06.2013;Vidsich, FRI, Institute Republica;Vidsich;Institute Republic;986;411;10;2013
12.06.2013;Vidsich, FRI, Institute Republica;FRI;Institute Republic;337;411;10;2013
17.06.2013;For Sober Ukraine, For Smoking-Free Ukraine;Sober Ukraine;For Smoking-Free Ukraine;758;305;10;2013
19.06.2013;Svoboda, BYT, UDAR;Svoboda;BYT;823;103;10;2013
19.06.2013;Svoboda, BYT, UDAR;Svoboda;UDAR;823;873;10;2013
19.06.2013;Svoboda, BYT, UDAR;BYT;UDAR;103;873;10;2013
20.06.2013;KUPR, Black Committee, Committee for release of political prisoners;KUPR;Black Committee;455;85;10;2013
20.06.2013;KUPR, Black Committee, Committee for release of political prisoners;KUPR;Committee for Political Prisoners Liberation;455;171;10;2013
20.06.2013;KUPR, Black Committee, Committee for release of political prisoners;Black Committee;Committee for Political Prisoners Liberation;85;171;10;2013
20.06.2013;Tryzub, Ucrainian Political Organization;Tryzub;Ucrainian Political Organization;868;872;10;2013
28.06.2013;Svoboda, BYT;Svoboda;BYT;823;103;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;KUN;NRU;454;572;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;KUN;Our Ukraine;454;604;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;KUN;UNA-UNSO;454;920;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;KUN;Prosvita;454;658;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;KUN;Union of Ukrainian Officers;454;957;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;NRU;Our Ukraine;572;604;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;NRU;UNA-UNSO;572;920;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;NRU;Prosvita;572;658;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;NRU;Union of Ukrainian Officers;572;957;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;Our Ukraine;UNA-UNSO;604;920;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;Our Ukraine;Prosvita;604;658;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;Our Ukraine;Union of Ukrainian Officers;604;957;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;UNA-UNSO;Prosvita;920;658;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;UNA-UNSO;Union of Ukrainian Officers;920;957;10;2013
30.06.2013;KUN, NRU, Our Ukraine, UNA-UNSO, Prosvita, Ukrainian Officers Union;Prosvita;Union of Ukrainian Officers;658;957;10;2013
